,CODE_ARCHIVO,Latitud,Longitud,DPTO,MUNICIPIO,VARIEDAD,SIST_SIMPLE,FECHA_SIEMBRA,FECHA_EMERGENCIA,FECHA_COSECHA,ANO_COS,RENDIMIENTO_HA,ID,Cluster
393,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/29/2010,,9/2/2010,2010,6100,RC61_2010_7930,7
394,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,8/16/2010,,12/20/2010,2010,5813,RC61_2010_8578,6
395,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,9/3/2010,,1/7/2011,2011,4062,RC61_2011_8726,6
396,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,9/3/2010,,1/7/2011,2011,5000,RC61_2011_8727,6
397,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,9/10/2010,,1/14/2011,2011,5250,RC61_2011_8882,6
398,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,9/21/2010,,1/25/2011,2011,6063,RC61_2011_9103,6
399,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,10/16/2010,,2/19/2011,2011,4000,RC61_2011_9458,6
400,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,10/21/2010,,2/24/2011,2011,4250,RC61_2011_9515,6
401,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,4/6/2011,,8/10/2011,2011,3750,RC61_2011_11283,8
402,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,4/6/2011,,8/10/2011,2011,4375,RC61_2011_11281,8
403,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/16/2011,,8/20/2011,2011,1875,RC61_2011_11499,8
404,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/16/2011,,8/20/2011,2011,5312,RC61_2011_11493,8
405,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/16/2011,,8/20/2011,2011,5625,RC61_2011_11491,8
406,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/20/2011,,8/24/2011,2011,6187,RC61_2011_11554,8
407,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,5/2/2011,,9/5/2011,2011,5625,RC61_2011_11669,8
408,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,5/27/2011,,9/30/2011,2011,5937.5,RC61_2011_11812,8
409,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,5/28/2011,,10/1/2011,2011,4437.5,RC61_2011_11823,8
410,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,5/28/2011,,10/1/2011,2011,8000,RC61_2011_11822,8
411,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,6/11/2011,,10/15/2011,2011,NA,RC61_2011_11894,8
412,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,6/11/2011,,10/15/2011,2011,5625,RC61_2011_11886,8
413,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,RIEGO,5/2/2008,,9/5/2008,2008,6870,RC61_2008_1469,4
414,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,SECANO,5/9/2008,,9/12/2008,2008,5938,RC61_2008_1502,4
415,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,RIEGO,9/11/2010,,1/15/2011,2011,3125,RC61_2011_8912,6
416,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,RIEGO,9/16/2010,,1/20/2011,2011,3437,RC61_2011_9016,6
417,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,RIEGO,9/23/2010,,1/27/2011,2011,4062,RC61_2011_9142,6
418,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,RIEGO,9/29/2010,,2/2/2011,2011,4062,RC61_2011_9235,6
419,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,RIEGO,10/10/2010,,2/13/2011,2011,3875,RC61_2011_9375,6
420,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,SECANO,4/6/2011,,8/10/2011,2011,5937,RC61_2011_11280,8
421,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 216,SECANO,6/24/2011,,10/28/2011,2011,4375,RC61_2011_11924,8
422,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,5/13/2011,,9/16/2011,2011,5000,RC61_2011_11745,8
423,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,6/3/2011,,10/7/2011,2011,7562.5,RC61_2011_11856,8
424,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,7/11/2011,,11/14/2011,2011,5563,RC61_2011_11989,8
425,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,7/19/2011,,11/22/2011,2011,5563,RC61_2011_12024,8
426,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,7/25/2011,,11/28/2011,2011,5563,RC61_2011_12055,8
427,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,8/1/2011,,12/5/2011,2011,5563,RC61_2011_12092,8
428,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,8/11/2011,,12/15/2011,2011,5563,RC61_2011_12176,8
429,RC,NA,NA,CASANARE,YOPAL,LAGUNAS,RIEGO,10/20/2012,,2/23/2013,2013,8438,RC61_2013_17109,6
430,RC,NA,NA,CASANARE,YOPAL,ONLY RICE 228,RIEGO,6/4/2011,,10/8/2011,2011,7000,RC61_2011_11859,8
431,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,2/10/2008,,6/15/2008,2008,6150,RC61_2008_921,11
432,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,3/11/2008,,7/15/2008,2008,6125,RC61_2008_1009,4
433,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,3/16/2008,,7/20/2008,2008,5500,RC61_2008_1021,4
434,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,3/28/2008,,8/1/2008,2008,5625,RC61_2008_1134,4
435,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,3/31/2008,,8/4/2008,2008,5625,RC61_2008_1150,4
436,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/3/2008,,8/7/2008,2008,5562,RC61_2008_1167,4
437,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/6/2008,,8/10/2008,2008,5000,RC61_2008_1194,4
438,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/16/2008,,8/20/2008,2008,5687,RC61_2008_1289,4
439,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/16/2008,,8/20/2008,2008,5850,RC61_2008_1296,4
440,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/18/2008,,8/22/2008,2008,5000,RC61_2008_1309,4
441,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/19/2008,,8/23/2008,2008,6625,RC61_2008_1322,4
442,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/21/2008,,8/25/2008,2008,2815,RC61_2008_1341,4
443,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/21/2008,,8/25/2008,2008,5937,RC61_2008_1344,4
444,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/29/2008,,9/2/2008,2008,4651,RC61_2008_1459,4
445,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/30/2008,,9/3/2008,2008,5831,RC61_2008_1461,4
446,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,5/2/2008,,9/5/2008,2008,6187,RC61_2008_1475,4
447,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/9/2008,,9/12/2008,2008,5312,RC61_2008_1498,4
448,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/9/2008,,9/12/2008,2008,5312,RC61_2008_1507,4
449,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/12/2008,,9/15/2008,2008,4625,RC61_2008_1526,4
450,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/12/2008,,9/15/2008,2008,5312,RC61_2008_1535,4
451,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/17/2008,,9/20/2008,2008,5300,RC61_2008_1571,4
452,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,5/19/2008,,9/22/2008,2008,6300,RC61_2008_1580,4
453,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/22/2008,,9/25/2008,2008,5200,RC61_2008_1601,4
454,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/24/2008,,9/27/2008,2008,5150,RC61_2008_1612,4
455,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/27/2008,,9/30/2008,2008,5150,RC61_2008_1639,4
456,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,6/1/2008,,10/5/2008,2008,3125,RC61_2008_1693,4
457,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,6/4/2008,,10/8/2008,2008,3875,RC61_2008_1696,4
458,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,6/16/2008,,10/20/2008,2008,5930,RC61_2008_1741,4
459,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,3/21/2009,,7/25/2009,2009,6000,RC61_2009_21730,5
460,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/1/2009,,8/5/2009,2009,6375,RC61_2009_21733,5
461,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/10/2009,,8/14/2009,2009,5250,RC61_2009_21742,5
462,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/11/2009,,8/15/2009,2009,4062,RC61_2009_21743,5
463,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,5/17/2009,,9/20/2009,2009,4500,RC61_2009_21792,5
464,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,3/21/2010,,7/25/2010,2010,6000,RC61_2010_7314,7
465,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/1/2010,,8/5/2010,2010,6375,RC61_2010_7465,7
466,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/10/2010,,8/14/2010,2010,5250,RC61_2010_7588,7
467,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/11/2010,,8/15/2010,2010,4062,RC61_2010_7622,7
468,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/16/2010,,8/20/2010,2010,5312,RC61_2010_7703,7
469,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/26/2010,,8/30/2010,2010,5400,RC61_2010_7870,7
470,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,4/28/2010,,9/1/2010,2010,5937,RC61_2010_7911,7
471,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,4/28/2010,,9/1/2010,2010,6875,RC61_2010_7908,7
472,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,SECANO,5/7/2010,,9/10/2010,2010,5938,RC61_2010_8069,7
473,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,5/7/2010,,9/10/2010,2010,6250,RC61_2010_8074,7
474,RC,NA,NA,CASANARE,YOPAL,ORQUIDEA 1,RIEGO,5/17/2010,,9/20/2010,2010,4500,RC61_2010_8215,7
475,RC,NA,NA,CASANARE,YOPAL,PANORAMA ,RIEGO,10/12/2012,,2/15/2013,2013,7563,RC61_2013_17083,6
476,RC,NA,NA,CASANARE,YOPAL,SAN JUAN,SECANO,4/9/2011,,8/13/2011,2011,4937,RC61_2011_11332,8
477,RC,NA,NA,CASANARE,YOPAL,SEMILLANO 250,RIEGO,11/26/2012,,4/1/2013,2013,5938,RC61_2013_17276,6
478,RC,NA,NA,CASANARE,YOPAL,TAILANDIA 3,RIEGO,4/6/2008,,8/10/2008,2008,6525,RC61_2008_1191,4
479,RC,NA,NA,CASANARE,YOPAL,TAILANDIA 3,RIEGO,4/24/2008,,8/28/2008,2008,4062,RC61_2008_1367,4
480,RC,NA,NA,CASANARE,YOPAL,TAILANDIA 3,RIEGO,5/17/2008,,9/20/2008,2008,4750,RC61_2008_1565,4
481,RC,NA,NA,CASANARE,YOPAL,TAILANDIA ORO,RIEGO,5/14/2008,,9/17/2008,2008,3750,RC61_2008_1544,4
482,RC,NA,NA,CASANARE,YOPAL,TAILANDIA ORO,RIEGO,11/9/2008,,3/15/2009,2009,5430,RC61_2009_21712,6
483,RC,NA,NA,CASANARE,YOPAL,TAILANDIA ORO,SECANO,6/6/2011,,10/10/2011,2011,4687.5,RC61_2011_11862,8
484,RC,NA,NA,CASANARE,YOPAL,ACD 2526,SECANO,3/15/2013,,7/19/2013,2013,3625,RC70_2013_12,10
485,RC,NA,NA,CASANARE,YOPAL,ACD 2526,SECANO,4/8/2013,,8/12/2013,2013,5000,RC70_2013_47,10
486,RC,NA,NA,CASANARE,YOPAL,ACD 2526,SECANO,4/11/2013,,8/15/2013,2013,4062.5,RC70_2013_55,10
487,RC,NA,NA,CASANARE,YOPAL,ACD 2526,SECANO,4/26/2013,,8/30/2013,2013,3750,RC70_2013_130,10
488,RC,NA,NA,CASANARE,YOPAL,ORYZICA 1,RIEGO,4/15/2013,,8/19/2013,2013,6062.5,RC70_2013_78,10
489,RC,NA,NA,CASANARE,YOPAL,ORYZICA 1,RIEGO,4/18/2013,,8/22/2013,2013,6375,RC70_2013_103,10
490,RC,NA,NA,CASANARE,YOPAL,ORYZICA 1,RIEGO,4/22/2013,,8/26/2013,2013,5500,RC70_2013_117,10
491,RC,NA,NA,CASANARE,YOPAL,BUNDE,RIEGO,11/8/2013,,3/14/2014,2014,7188,RC75_2014_5510,6
492,RC,NA,NA,CASANARE,YOPAL,BUNDE,SECANO,5/9/2014,,9/12/2014,2014,6125,RC75_2014_5759,3
493,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,8/14/2013,,12/18/2013,2013,5313,RC75_2013_5501,6
494,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,10/1/2013,,2/4/2014,2014,7813,RC75_2014_5506,6
495,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,10/3/2013,,2/6/2014,2014,7563,RC75_2014_5507,6
496,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,11/9/2013,,3/15/2014,2014,8785,RC75_2014_5484,6
497,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,11/19/2013,,3/25/2014,2014,3125,RC75_2014_5513,6
498,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,12/20/2013,,4/25/2014,2014,7474,RC75_2014_5495,9
499,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,3/30/2014,,8/3/2014,2014,3250,RC75_2014_5728,3
500,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/1/2014,,8/5/2014,2014,3438,RC75_2014_5730,3
501,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/2/2014,,8/6/2014,2014,3750,RC75_2014_5731,3
502,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/11/2014,,8/15/2014,2014,3938,RC75_2014_5734,3
503,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/11/2014,,8/15/2014,2014,4625,RC75_2014_5735,3
504,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/11/2014,,8/15/2014,2014,5938,RC75_2014_5736,3
505,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2014,,8/20/2014,2014,5437,RC75_2014_5739,3
506,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/19/2014,,8/23/2014,2014,4938,RC75_2014_5740,3
507,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/21/2014,,8/25/2014,2014,4375,RC75_2014_5741,3
508,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/22/2014,,8/26/2014,2014,4938,RC75_2014_5745,3
509,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/24/2014,,8/28/2014,2014,5938,RC75_2014_5747,3
510,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/26/2014,,8/30/2014,2014,4500,RC75_2014_5748,3
511,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/1/2014,,9/4/2014,2014,2813,RC75_2014_5751,3
512,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/7/2014,,9/10/2014,2014,5313,RC75_2014_5758,3
513,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/7/2014,,9/10/2014,2014,5625,RC75_2014_5756,3
514,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,5/12/2014,,9/15/2014,2014,5875,RC75_2014_5763,3
515,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/13/2014,,9/16/2014,2014,4688,RC75_2014_5765,3
516,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/15/2014,,9/18/2014,2014,5750,RC75_2014_5767,3
517,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/20/2014,,9/23/2014,2014,5000,RC75_2014_5771,3
518,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/20/2014,,9/23/2014,2014,6125,RC75_2014_5770,3
519,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,5/22/2014,,9/25/2014,2014,4688,RC75_2014_5773,3
520,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/22/2014,,9/25/2014,2014,6250,RC75_2014_5772,3
521,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,5/24/2014,,9/27/2014,2014,5313,RC75_2014_5775,3
522,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/25/2014,,9/28/2014,2014,6125,RC75_2014_5777,3
523,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/4/2014,,10/8/2014,2014,7188,RC75_2014_5778,3
524,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/8/2014,,10/12/2014,2014,4875,RC75_2014_5779,3
525,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/10/2014,,10/14/2014,2014,2500,RC75_2014_5782,3
526,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/13/2014,,10/17/2014,2014,5313,RC75_2014_5786,3
527,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/17/2014,,10/21/2014,2014,4375,RC75_2014_5789,3
528,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/21/2014,,10/25/2014,2014,1875,RC75_2014_5792,3
529,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/25/2014,,10/29/2014,2014,5250,RC75_2014_5794,3
530,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/28/2014,,11/1/2014,2014,1875,RC75_2014_5795,3
531,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,10/7/2013,,2/10/2014,2014,8125,RC75_2014_5508,6
532,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,10/13/2013,,2/16/2014,2014,6438,RC75_2014_5509,6
533,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,10/31/2013,,3/6/2014,2014,8438,RC75_2014_5485,6
534,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,1/21/2014,,5/27/2014,2014,6250,RC75_2014_5521,9
535,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,1/26/2014,,6/1/2014,2014,5812,RC75_2014_5523,9
536,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,1/28/2014,,6/3/2014,2014,7187,RC75_2014_5522,9
537,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,2/4/2014,,6/10/2014,2014,3437,RC75_2014_5725,9
538,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,2/9/2014,,6/15/2014,2014,3375,RC75_2014_5726,9
539,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,3/28/2014,,8/1/2014,2014,3125,RC75_2014_5727,3
540,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/8/2014,,8/12/2014,2014,5313,RC75_2014_5732,3
541,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/23/2014,,8/27/2014,2014,3750,RC75_2014_5746,3
542,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/26/2014,,8/30/2014,2014,5625,RC75_2014_5749,3
543,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/29/2014,,9/2/2014,2014,4063,RC75_2014_5750,3
544,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/2/2014,,9/5/2014,2014,3750,RC75_2014_5753,3
545,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/4/2014,,9/7/2014,2014,4375,RC75_2014_5754,3
546,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/7/2014,,9/10/2014,2014,5750,RC75_2014_5757,3
547,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/11/2014,,9/14/2014,2014,3750,RC75_2014_5762,3
548,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/12/2014,,9/15/2014,2014,5625,RC75_2014_5764,3
549,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/15/2014,,9/18/2014,2014,5000,RC75_2014_5766,3
550,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/17/2014,,9/20/2014,2014,4250,RC75_2014_5768,3
551,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,5/24/2014,,9/27/2014,2014,5188,RC75_2014_5774,3
552,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/8/2014,,10/12/2014,2014,3438,RC75_2014_5780,3
553,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/8/2014,,10/12/2014,2014,4875,RC75_2014_5781,3
554,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/12/2014,,10/16/2014,2014,4375,RC75_2014_5785,3
555,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/16/2014,,10/20/2014,2014,4375,RC75_2014_5788,3
556,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/19/2014,,10/23/2014,2014,3750,RC75_2014_5790,3
557,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/20/2014,,10/24/2014,2014,4375,RC75_2014_5791,3
558,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,6/24/2014,,10/28/2014,2014,5438,RC75_2014_5793,3
559,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,8/30/2014,,1/3/2015,2015,5750,RC75_2015_5833,1
560,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,9/15/2014,,1/19/2015,2015,5437,RC75_2015_5834,1
561,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,10/17/2014,,2/20/2015,2015,5250,RC75_2015_5832,1
562,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,8/30/2013,,1/3/2014,2014,2813,RC75_2014_5500,6
563,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,9/22/2013,,1/26/2014,2014,7000,RC75_2014_5502,6
564,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,9/24/2013,,1/28/2014,2014,7250,RC75_2014_5503,6
565,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,9/27/2013,,1/31/2014,2014,7063,RC75_2014_5504,6
566,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,9/28/2013,,2/1/2014,2014,7125,RC75_2014_5505,6
567,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,3/31/2014,,8/4/2014,2014,5000,RC75_2014_5729,3
568,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/10/2014,,8/14/2014,2014,4375,RC75_2014_5733,3
569,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/16/2014,,8/20/2014,2014,4375,RC75_2014_5738,3
570,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/16/2014,,8/20/2014,2014,4875,RC75_2014_5737,3
571,RC,NA,NA,CASANARE,YOPAL,F733,SECANO,4/21/2014,,8/25/2014,2014,3938,RC75_2014_5743,3
